Event_id,Event_name,Price,Event_type,Location_Province,Address,Latitude,Longitude,Date,Time,Description,Image_link,Ticket_info,Ticket_link
8609,Hold nature.,0,night light,Gauteng,"442 Wendy Via, New Leehaven, Gauteng - Lat: -26.295713, Lon: 28.217346",-26.295713103461107,28.217346236439116,2024-11-25,10:01,"Recent number population might build about. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?church,Free,No entrance fee
8610,Degree lot.,198,food,Limpopo,"773 Wilson Plaza, Carolynville, Limpopo - Lat: -22.709545, Lon: 26.700034",-22.709544839531176,26.700034332185126,2024-11-04,21:59,Pass free father style garden six read play deep. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?concert,VIP,https://www.ticketmaster.co.za/
8611,Maintain there.,419,corporate,Limpopo,"142 Brittany Common, West Edwardfurt, Limpopo - Lat: -23.312800, Lon: 24.788994",-23.312800471223884,24.788994398149796,2024-12-30,14:26,"Line care my hot let relate. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?church,Early Bird,https://www.ticketmaster.co.za/
8612,Bank those responsibility.,487,school,Western Cape,"628 Samantha Ville, East Desiree, Western Cape - Lat: -33.167413, Lon: 21.161497",-33.1674134111451,21.161497396048816,2024-10-16,23:47,Address office seem eat response end recognize health. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?concert,Early Bird,https://www.ticketmaster.co.za/
8613,Of billion effort.,312,night light,Western Cape,"378 Carol Parkway, Harrismouth, Western Cape - Lat: -33.740223, Lon: 19.561636",-33.74022254297817,19.561636180898024,2025-03-12,17:50,"Down interest man laugh together address often push him fire stuff maintain charge. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?corporate,General,https://www.ticketmaster.co.za/
8614,Size position.,156,food,Western Cape,"884 Andrew Harbor, Port Jilltown, Western Cape - Lat: -32.456833, Lon: 20.974382",-32.45683303279267,20.974381942883877,2025-05-23,17:35,National talk meeting bar partner wish easy rather knowledge together sound lot. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?lifestyle,VVIP,https://www.ticketmaster.co.za/
8615,Back might.,323,food,Northern Cape,"304 Joseph Union, Gibsonhaven, Northern Cape - Lat: -28.263776, Lon: 16.602470",-28.263775605874724,16.602469726155768,2025-02-03,19:58,Bit once push skin manage technology wait food just represent car. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?music,Early Bird,https://www.ticketmaster.co.za/
8616,All certainly especially product.,0,food,Limpopo,"790 Obrien Lodge, Carrland, Limpopo - Lat: -23.236974, Lon: 27.708193",-23.23697365893262,27.708193466725668,2025-04-14,11:43,Art then goal century hope contain always artist take prove far thought heart. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?school,Free,No entrance fee
8617,Concern road discuss.,0,lifestyle,North West,"793 Crystal Square, Tonymouth, North West - Lat: -25.752147, Lon: 25.039266",-25.75214690349231,25.039266228694565,2025-01-14,14:41,"Central operation for exist general miss among sometimes training never listen major something. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?food,Free,No entrance fee
8618,Game outside voice.,344,corporate,Gauteng,"744 Brandy Stream, Shaffermouth, Gauteng - Lat: -25.955808, Lon: 27.825524",-25.955807803649623,27.82552372740163,2025-05-23,14:23,"Opportunity speech true forget animal scene fact. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?lifestyle,VIP,https://www.ticketmaster.co.za/
8619,Continue area.,0,night light,Eastern Cape,"13 Wilson Crest, Hendricksshire, Eastern Cape - Lat: -31.828196, Lon: 16.322328",-31.828195978326338,16.322328467426246,2025-05-24,10:55,"Its tax economic country point remain card trade million. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?sports,Free,No entrance fee
8620,Family true from.,121,music,Eastern Cape,"861 Daniel Extensions, Sloanbury, Eastern Cape - Lat: -31.421957, Lon: 21.951695",-31.421957004799104,21.95169484607045,2025-05-03,14:09,Party itself right beyond international hard actually. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?concert,General,https://www.ticketmaster.co.za/
8621,Little.,0,music,Limpopo,"362 Brandon Fall, New Christina, Limpopo - Lat: -23.665368, Lon: 28.275217",-23.665367968929225,28.27521653124782,2025-06-11,20:27,Fast foreign right cup summer by reduce change treat decide cost. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?night light,Free,No entrance fee
8622,Bed listen raise.,144,night light,Gauteng,"695 Alexis Passage, South Vincentstad, Gauteng - Lat: -25.942821, Lon: 27.628693",-25.94282080500079,27.62869303191412,2024-10-21,19:42,"Hold three room I skin first camera option. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?sports,VVIP,https://www.ticketmaster.co.za/
8623,Discover media.,471,music,Gauteng,"428 Gaines Flat, North Justinstad, Gauteng - Lat: -26.121807, Lon: 27.760903",-26.121807458163882,27.760903497175818,2024-10-26,15:57,Most player laugh most woman high individual media change. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?concert,VVIP,https://www.ticketmaster.co.za/
8624,Necessary gun buy.,102,school,Western Cape,"151 Bradley Dam, New Allen, Western Cape - Lat: -33.897152, Lon: 20.676374",-33.89715225434329,20.6763737549579,2025-02-28,19:16,They pull political claim oil executive majority despite throughout. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?night light,Early Bird,https://www.ticketmaster.co.za/
8625,Work anything ahead edge.,0,food,Northern Cape,"846 Mitchell Junction, East Jacob, Northern Cape - Lat: -29.132283, Lon: 16.249028",-29.132283477722694,16.249028047591977,2025-05-17,11:51,Always student experience produce lawyer toward head. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?concert,Free,No entrance fee
8626,Authority add.,261,night light,KwaZulu-Natal,"745 Mercedes Stravenue, North Melinda, KwaZulu-Natal - Lat: -29.593388, Lon: 30.660916",-29.593387748496756,30.66091608024479,2025-03-04,11:10,"Manager mean box thus produce good class nor too past. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
8627,Eye beat.,0,church,Western Cape,"707 Amy Station, Adrianfort, Western Cape - Lat: -33.494434, Lon: 21.585450",-33.49443358228306,21.585449853585494,2024-12-19,12:09,"Section model everyone dream participant board thank she. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?church,Free,No entrance fee
8628,Price firm unit.,106,night light,KwaZulu-Natal,"475 Warner Station, Stevensonchester, KwaZulu-Natal - Lat: -29.289336, Lon: 29.003890",-29.289335861810805,29.00389026483852,2025-03-06,08:36,"Usually beat meet TV movement role game street. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?music,General,https://www.ticketmaster.co.za/
8629,Individual usually billion course.,0,lifestyle,Free State,"860 Brandt Curve, West Michaelport, Free State - Lat: -27.879702, Lon: 24.397196",-27.879702106868063,24.397195885214625,2025-06-01,11:49,"Represent leader third style middle player enough audience itself open everyone. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?lifestyle,Free,No entrance fee
8630,Gun old.,387,corporate,Northern Cape,"524 Vargas Cove, Huntton, Northern Cape - Lat: -30.353166, Lon: 22.267622",-30.353165655220607,22.267621729910367,2025-04-01,20:22,"Want prevent themselves yourself morning so myself compare like reduce claim. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?night light,VVIP,https://www.ticketmaster.co.za/
8631,Street.,156,night light,Northern Cape,"651 Cooper Ports, Garzashire, Northern Cape - Lat: -29.191448, Lon: 20.325800",-29.191448074326928,20.325799942567638,2025-05-27,12:31,"Affect wait better artist remember we economy major than only than. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?night light,General,https://www.ticketmaster.co.za/
8632,Run here real.,347,food,Gauteng,"209 Phelps Mews, South Brendashire, Gauteng - Lat: -26.259326, Lon: 28.224707",-26.259325980698833,28.224706849671925,2025-04-24,20:50,Avoid free every its party special police defense article hair partner. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?music,General,https://www.ticketmaster.co.za/
8633,Around about.,216,church,KwaZulu-Natal,"539 Reyes Run, North Laura, KwaZulu-Natal - Lat: -29.113171, Lon: 28.005174",-29.113170580417282,28.005173713131406,2025-05-02,09:59,"Book Mrs market young meet compare center career small seem. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?church,VIP,https://www.ticketmaster.co.za/
8634,Heart however explain.,290,food,KwaZulu-Natal,"878 Cole Viaduct, West Juliachester, KwaZulu-Natal - Lat: -29.296115, Lon: 28.811729",-29.296115326911515,28.811728978913735,2025-04-10,12:28,Mother ground return wife this east hundred walk. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?concert,VIP,https://www.ticketmaster.co.za/
8635,Red plant.,497,lifestyle,North West,"902 Cross Ridge, South Courtney, North West - Lat: -25.680546, Lon: 27.807354",-25.680545801386536,27.807354389848303,2024-12-26,14:07,"Society hold bag card tonight theory ball huge piece brother trial idea. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?food,General,https://www.ticketmaster.co.za/
8636,Material police.,246,church,North West,"705 Dana Manors, Justintown, North West - Lat: -26.282573, Lon: 23.607245",-26.28257283869856,23.607244785406753,2025-04-26,20:37,"Campaign nature vote peace everyone recently store time especially rule model happen believe understand. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?school,General,https://www.ticketmaster.co.za/
8637,Born produce.,472,sport,Free State,"14 Brian Well, Lake Keith, Free State - Lat: -29.792744, Lon: 24.727033",-29.79274361956956,24.727033254754986,2025-05-22,08:18,"Pretty simply seek past begin expect attention mission now growth a. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
8638,Assume raise Mrs.,239,school,Eastern Cape,"395 Ashley Mountain, Stevenfort, Eastern Cape - Lat: -33.277457, Lon: 22.501921",-33.27745663747227,22.501920698424414,2025-06-06,22:06,Well force south find reality suddenly hair item system also. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
